T,H,repeat,oracle,stage1,ours_em1,ours_em10,mdpmix_original_clust_th1e-05,mdpmix_original_em_th1e-05,mdpmix_original_clust_th1e-04,mdpmix_original_em_th1e-04,mdpmix_original_clust_th1e-03,mdpmix_original_em_th1e-03
300,90,1103,0.0033333333333332993,0.08333333333333337,0.026666666666666616,0.0033333333333332993,0.505,0.31666666666666665,0.47,0.35,0.47,0.6333333333333333
300,90,1104,0.013333333333333308,0.15666666666666662,0.040000000000000036,0.013333333333333308,0.475,0.65,0.485,0.020000000000000018,0.41500000000000004,0.4833333333333333
300,90,1105,0.00666666666666671,0.09999999999999998,0.013333333333333308,0.00666666666666671,0.515,0.3666666666666667,0.52,0.3566666666666667,0.275,0.36
300,90,1106,0.01666666666666672,0.05666666666666664,0.026666666666666616,0.013333333333333308,0.525,0.33999999999999997,0.475,0.4633333333333334,0.5,0.6333333333333333
300,90,1107,0.010000000000000009,0.08333333333333337,0.010000000000000009,0.010000000000000009,0.47,0.62,0.5,0.31666666666666665,0.43999999999999995,0.31999999999999995
300,90,1108,0.013333333333333308,0.09333333333333338,0.030000000000000027,0.026666666666666616,0.485,0.32333333333333336,0.495,0.37,0.31000000000000005,0.2433333333333333
300,90,1109,0.0033333333333332993,0.050000000000000044,0.010000000000000009,0.00666666666666671,0.44999999999999996,0.6266666666666667,0.44999999999999996,0.6333333333333333,0.21499999999999997,0.3433333333333334
300,100,1110,0.013333333333333308,0.05666666666666664,0.026666666666666616,0.020000000000000018,0.485,0.63,0.5,0.63,0.495,0.6433333333333333
300,100,1111,0.013333333333333308,0.06999999999999995,0.026666666666666616,0.023333333333333317,0.485,0.6433333333333333,0.485,0.3633333333333333,0.39,0.33333333333333337
300,100,1112,0.010000000000000009,0.07666666666666666,0.023333333333333317,0.013333333333333308,0.505,0.31000000000000005,0.51,0.33333333333333337,0.29000000000000004,0.3566666666666667
300,100,1113,0.0033333333333332993,0.05666666666666664,0.033333333333333326,0.01666666666666672,0.48,0.31666666666666665,0.42500000000000004,0.31666666666666665,0.35,0.32333333333333336
300,100,1114,0.00666666666666671,0.030000000000000027,0.00666666666666671,0.00666666666666671,0.41000000000000003,0.30333333333333334,0.43999999999999995,0.63,0.45499999999999996,0.010000000000000009
300,100,1115,0.00666666666666671,0.06333333333333335,0.013333333333333308,0.0033333333333332993,0.47,0.31000000000000005,0.475,0.32999999999999996,0.45999999999999996,0.00666666666666671
300,100,1116,0.00666666666666671,0.07999999999999996,0.020000000000000018,0.01666666666666672,0.5,0.01666666666666672,0.52,0.33333333333333337,0.48,0.33333333333333337
300,100,1117,0.0033333333333332993,0.033333333333333326,0.0033333333333332993,0.0033333333333332993,0.45499999999999996,0.3633333333333333,0.475,0.4,0.21999999999999997,0.30666666666666664
300,100,1118,0.0033333333333332993,0.06999999999999995,0.01666666666666672,0.013333333333333308,0.46499999999999997,0.6433333333333333,0.48,0.32333333333333336,0.505,0.30666666666666664
300,100,1119,0.0033333333333332993,0.06666666666666665,0.020000000000000018,0.010000000000000009,0.49,0.36,0.485,0.6,0.43999999999999995,0.4
300,100,1120,0.01666666666666672,0.053333333333333344,0.013333333333333308,0.01666666666666672,0.505,0.33333333333333337,0.45499999999999996,0.33666666666666667,0.505,0.01666666666666672
300,100,1121,0.013333333333333308,0.06666666666666665,0.010000000000000009,0.013333333333333308,0.51,0.30000000000000004,0.49,0.33333333333333337,0.44499999999999995,0.3533333333333334
300,100,1122,0.00666666666666671,0.06000000000000005,0.026666666666666616,0.01666666666666672,0.44499999999999995,0.33333333333333337,0.48,0.3766666666666667,0.44499999999999995,0.6133333333333333
300,100,1123,0.013333333333333308,0.30666666666666664,0.19666666666666666,0.01666666666666672,0.5,0.3566666666666667,0.495,0.29333333333333333,0.45499999999999996,0.6366666666666667
300,100,1124,0.00666666666666671,0.06333333333333335,0.013333333333333308,0.013333333333333308,0.5,0.33999999999999997,0.45499999999999996,0.3733333333333333,0.395,0.33999999999999997
300,100,1125,0.00666666666666671,0.050000000000000044,0.013333333333333308,0.010000000000000009,0.49,0.33999999999999997,0.51,0.010000000000000009,0.345,0.33666666666666667
300,100,1126,0.00666666666666671,0.08666666666666667,0.010000000000000009,0.00666666666666671,0.505,0.4,0.475,0.0033333333333332993,0.5,0.31000000000000005
300,100,1127,0.010000000000000009,0.030000000000000027,0.00666666666666671,0.010000000000000009,0.5,0.64,0.5,0.020000000000000018,0.475,0.33666666666666667
300,100,1128,0.010000000000000009,0.050000000000000044,0.01666666666666672,0.020000000000000018,0.485,0.65,0.5,0.3433333333333334,0.385,0.010000000000000009
300,100,1129,0.0033333333333332993,0.07333333333333336,0.020000000000000018,0.020000000000000018,0.44499999999999995,0.29666666666666663,0.44999999999999996,0.30000000000000004,0.4,0.31333333333333335
300,100,1130,0.00666666666666671,0.06333333333333335,0.023333333333333317,0.023333333333333317,0.475,0.36,0.505,0.2833333333333333,0.43999999999999995,0.023333333333333317
300,100,1131,0.0033333333333332993,0.053333333333333344,0.010000000000000009,0.013333333333333308,0.505,0.6133333333333333,0.5,0.33333333333333337,0.5800000000000001,0.010000000000000009
300,100,1132,0.010000000000000009,0.053333333333333344,0.00666666666666671,0.0033333333333332993,0.485,0.33666666666666667,0.505,0.6599999999999999,0.31999999999999995,0.33333333333333337
300,100,1133,0.013333333333333308,0.08666666666666667,0.026666666666666616,0.026666666666666616,0.45999999999999996,0.30666666666666664,0.45499999999999996,0.63,0.48,0.30666666666666664
300,100,1134,0.01666666666666672,0.07999999999999996,0.023333333333333317,0.013333333333333308,0.475,0.64,0.46499999999999997,0.36,0.355,0.37
300,100,1135,0.00666666666666671,0.046666666666666634,0.020000000000000018,0.01666666666666672,0.485,0.31666666666666665,0.46499999999999997,0.33333333333333337,0.265,0.32999999999999996
300,100,1136,0.010000000000000009,0.07333333333333336,0.01666666666666672,0.010000000000000009,0.485,0.2666666666666667,0.49,0.6,0.5800000000000001,0.01666666666666672
300,100,1137,0.01666666666666672,0.12,0.040000000000000036,0.030000000000000027,0.52,0.31666666666666665,0.485,0.31666666666666665,0.38,0.030000000000000027
300,100,1138,0.0033333333333332993,0.06000000000000005,0.0033333333333332993,0.0033333333333332993,0.51,0.31333333333333335,0.48,0.62,0.22999999999999998,0.30666666666666664
300,100,1139,0.01666666666666672,0.07333333333333336,0.01666666666666672,0.010000000000000009,0.485,0.01666666666666672,0.505,0.32333333333333336,0.395,0.013333333333333308
300,200,1140,0.0,0.013333333333333308,0.0,0.0,0.485,0.3533333333333334,0.48,0.0,0.31499999999999995,0.0
300,200,1141,0.0,0.010000000000000009,0.0,0.0,0.48,0.0,0.485,0.31666666666666665,0.265,0.0
300,200,1142,0.0,0.00666666666666671,0.0033333333333332993,0.0033333333333332993,0.485,0.30666666666666664,0.45999999999999996,0.32999999999999996,0.27,0.4
300,200,1143,0.0,0.020000000000000018,0.0,0.0,0.45499999999999996,0.31333333333333335,0.45999999999999996,0.0,0.26,0.0
300,200,1144,0.0,0.010000000000000009,0.0,0.0,0.495,0.33666666666666667,0.5,0.32999999999999996,0.245,0.0
300,200,1145,0.0,0.0,0.0,0.0,0.475,0.39,0.495,0.0,0.47,0.32999999999999996
300,200,1146,0.0,0.0033333333333332993,0.0,0.0,0.47,0.31333333333333335,0.52,0.43333333333333335,0.275,0.0
300,200,1147,0.0,0.00666666666666671,0.0,0.0,0.49,0.28,0.45499999999999996,0.4,0.245,0.0
300,200,1148,0.0,0.013333333333333308,0.0,0.0,0.46499999999999997,0.0,0.46499999999999997,0.32999999999999996,0.365,0.0
300,200,1149,0.0,0.0,0.0,0.0,0.42500000000000004,0.31333333333333335,0.385,0.31333333333333335,0.135,0.31333333333333335
300,200,1150,0.0,0.0033333333333332993,0.0,0.0,0.46499999999999997,0.37,0.475,0.0,0.49,0.65
300,200,1151,0.0,0.0033333333333332993,0.0,0.0,0.48,0.31666666666666665,0.495,0.42000000000000004,0.32499999999999996,0.0
300,200,1152,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.41500000000000004,0.0
300,200,1153,0.0,0.010000000000000009,0.0,0.0,0.43999999999999995,0.32999999999999996,0.45499999999999996,0.29666666666666663,0.30000000000000004,0.0
300,200,1154,0.0,0.0033333333333332993,0.0,0.0,0.495,0.29666666666666663,0.475,0.3466666666666667,0.49,0.0
300,200,1155,0.0,0.00666666666666671,0.0,0.0,0.515,0.44666666666666666,0.51,0.31333333333333335,0.385,0.0
300,200,1156,0.0,0.0033333333333332993,0.0,0.0,0.495,0.0,0.475,0.30000000000000004,0.37,0.0033333333333332993
300,200,1157,0.0,0.00666666666666671,0.0,0.0,0.505,0.30666666666666664,0.5,0.41666666666666663,0.135,0.0
300,200,1158,0.0,0.0033333333333332993,0.0,0.0,0.505,0.63,0.5,0.33666666666666667,0.375,0.0
300,200,1159,0.0,0.00666666666666671,0.0,0.0,0.515,0.0,0.51,0.0,0.28,0.0
300,200,1160,0.0,0.0,0.0,0.0,0.495,0.6599999999999999,0.48,0.0,0.12,0.33666666666666667
300,200,1161,0.0,0.0033333333333332993,0.0,0.0,0.51,0.32999999999999996,0.47,0.33333333333333337,0.31999999999999995,0.0
300,200,1162,0.0,0.00666666666666671,0.00666666666666671,0.00666666666666671,0.49,0.33666666666666667,0.5,0.0033333333333332993,0.4,0.0033333333333332993
300,200,1163,0.0,0.0,0.0,0.0,0.5,0.0,0.495,0.0,0.21999999999999997,0.3866666666666667
300,200,1164,0.0,0.0033333333333332993,0.0,0.0,0.52,0.31333333333333335,0.495,0.44333333333333336,0.32499999999999996,0.0
300,200,1165,0.0033333333333332993,0.010000000000000009,0.0033333333333332993,0.0033333333333332993,0.49,0.32333333333333336,0.49,0.3666666666666667,0.28,0.0033333333333332993
300,200,1166,0.0,0.0,0.0,0.0,0.49,0.32666666666666666,0.505,0.0,0.135,0.31333333333333335
300,200,1167,0.0,0.0,0.0,0.0,0.43500000000000005,0.28,0.43000000000000005,0.2833333333333333,0.10499999999999998,0.28
300,200,1168,0.0,0.0,0.0,0.0,0.51,0.0,0.5349999999999999,0.30333333333333334,0.29000000000000004,0.0
300,200,1169,0.0033333333333332993,0.00666666666666671,0.0033333333333332993,0.0033333333333332993,0.515,0.0,0.525,0.0,0.38,0.0033333333333332993
300,300,1170,0.0,0.0,0.0,0.0,0.45999999999999996,0.32333333333333336,0.43000000000000005,0.3766666666666667,0.09999999999999998,0.3466666666666667
300,300,1171,0.0,0.0,0.0,0.0,0.5,0.2833333333333333,0.515,0.29666666666666663,0.485,0.0
300,300,1172,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.43000000000000005,0.0,0.07999999999999996,0.33666666666666667
300,300,1173,0.0,0.0,0.0,0.0,0.49,0.33666666666666667,0.495,0.0,0.21499999999999997,0.29666666666666663
300,300,1174,0.0,0.0,0.0,0.0,0.505,0.3866666666666667,0.485,0.35,0.21499999999999997,0.0
300,300,1175,0.0,0.0,0.0,0.0,0.43000000000000005,0.38,0.43000000000000005,0.32999999999999996,0.245,0.0
300,300,1176,0.0,0.0,0.0,0.0,0.475,0.45999999999999996,0.475,0.3833333333333333,0.27,0.44666666666666666
300,300,1177,0.0,0.0,0.0,0.0,0.43000000000000005,0.2833333333333333,0.41000000000000003,0.0,0.020000000000000018,0.28
300,300,1178,0.0,0.0,0.0,0.0,0.505,0.0,0.48,0.35,0.38,0.0
300,300,1179,0.0,0.0,0.0,0.0,0.46499999999999997,0.32333333333333336,0.45499999999999996,0.4066666666666666,0.30500000000000005,0.0
300,300,1180,0.0,0.0,0.0,0.0,0.5349999999999999,0.0,0.5349999999999999,0.0,0.32999999999999996,0.0
300,300,1181,0.0,0.0,0.0,0.0,0.495,0.0,0.43999999999999995,0.32666666666666666,0.32499999999999996,0.0
300,300,1182,0.0,0.0,0.0,0.0,0.5,0.37,0.475,0.0,0.040000000000000036,0.0
300,300,1183,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.45999999999999996,0.0,0.32999999999999996,0.0
300,300,1184,0.0,0.0,0.0,0.0,0.5,0.4833333333333333,0.505,0.3466666666666667,0.45499999999999996,0.0
300,300,1185,0.0,0.0033333333333332993,0.0,0.0,0.54,0.0,0.31999999999999995,0.0,0.09499999999999997,0.33999999999999997
300,300,1186,0.0,0.0,0.0,0.0,0.495,0.0,0.495,0.0,0.16000000000000003,0.0
300,300,1187,0.0,0.0033333333333332993,0.0,0.0,0.51,0.41000000000000003,0.475,0.0,0.09999999999999998,0.0
300,300,1188,0.0,0.0,0.0,0.0,0.495,0.32333333333333336,0.5349999999999999,0.0,0.15500000000000003,0.0
300,300,1189,0.0,0.0,0.0,0.0,0.495,0.28,0.475,0.29333333333333333,0.21999999999999997,0.0
300,300,1190,0.0,0.0,0.0,0.0,0.46499999999999997,0.0,0.47,0.0,0.245,0.0
300,300,1191,0.0,0.0,0.0,0.0,0.49,0.47,0.5,0.31999999999999995,0.24,0.0
300,300,1192,0.0,0.0,0.0,0.0,0.47,0.0,0.45999999999999996,0.0,0.385,0.0
300,300,1193,0.0,0.0,0.0,0.0,0.485,0.47,0.355,0.0,0.19499999999999995,0.0
300,300,1194,0.0,0.0,0.0,0.0,0.5,0.0,0.505,0.0,0.355,0.0
300,300,1195,0.0,0.0,0.0,0.0,0.525,0.0,0.515,0.37,0.42500000000000004,0.2766666666666666
300,300,1196,0.0,0.0,0.0,0.0,0.5,0.32333333333333336,0.485,0.0,0.04500000000000004,0.31666666666666665
300,300,1197,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.45999999999999996,0.0,0.22999999999999998,0.0
300,300,1198,0.0,0.0,0.0,0.0,0.44499999999999995,0.42666666666666664,0.42000000000000004,0.0,0.18999999999999995,0.0
300,300,1199,0.0,0.0,0.0,0.0,0.47,0.3566666666666667,0.44999999999999996,0.0,0.29000000000000004,0.0
300,400,1200,0.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.235,0.27,0.125,0.0
300,400,1201,0.0,0.0,0.0,0.0,0.51,0.3766666666666667,0.47,0.3733333333333333,0.345,0.42666666666666664
300,400,1202,0.0,0.0,0.0,0.0,0.51,0.3433333333333334,0.495,0.0,0.22999999999999998,0.0
300,400,1203,0.0,0.0,0.0,0.0,0.475,0.0,0.46499999999999997,0.3666666666666667,0.4,0.0
300,400,1204,0.0,0.0,0.0,0.0,0.495,0.0,0.495,0.31000000000000005,0.355,0.0
300,400,1205,0.0,0.0,0.0,0.0,0.505,0.0,0.515,0.45999999999999996,0.125,0.32666666666666666
300,400,1206,0.0,0.0,0.0,0.0,0.515,0.0,0.49,0.0,0.33999999999999997,0.0
300,400,1207,0.0,0.0,0.0,0.0,0.44499999999999995,0.3766666666666667,0.375,0.0,0.27,0.0
300,400,1208,0.0,0.0,0.0,0.0,0.495,0.38,0.505,0.44333333333333336,0.11499999999999999,0.0
300,400,1209,0.0,0.0,0.0,0.0,0.475,0.0,0.16500000000000004,0.30333333333333334,0.06000000000000005,0.30666666666666664
300,400,1210,0.0,0.0,0.0,0.0,0.47,0.43999999999999995,0.25,0.3566666666666667,0.12,0.3433333333333334
300,400,1211,0.0,0.0,0.0,0.0,0.475,0.0,0.31000000000000005,0.37,0.08999999999999997,0.35
300,400,1212,0.0,0.0,0.0,0.0,0.485,0.0,0.495,0.0,0.45999999999999996,0.0
300,400,1213,0.0,0.0,0.0,0.0,0.505,0.3966666666666666,0.505,0.44333333333333336,0.050000000000000044,0.0
300,400,1214,0.0,0.0,0.0,0.0,0.46499999999999997,0.48,0.485,0.0,0.10499999999999998,0.3433333333333334
300,400,1215,0.0,0.0,0.0,0.0,0.5,0.0,0.48,0.3566666666666667,0.41000000000000003,0.0
300,400,1216,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.45499999999999996,0.38,0.30000000000000004,0.45333333333333337
300,400,1217,0.0,0.0,0.0,0.0,0.525,0.4066666666666666,0.53,0.0,0.20999999999999996,0.31333333333333335
300,400,1218,0.0,0.0,0.0,0.0,0.505,0.0,0.20499999999999996,0.33999999999999997,0.275,0.0
300,400,1219,0.0,0.0,0.0,0.0,0.48,0.0,0.495,0.32666666666666666,0.040000000000000036,0.31666666666666665
300,400,1220,0.0,0.0,0.0,0.0,0.49,0.0,0.495,0.0,0.39,0.0
300,400,1221,0.0,0.0,0.0,0.0,0.5,0.0,0.17000000000000004,0.0,0.13,0.0
300,400,1222,0.0,0.0,0.0,0.0,0.475,0.0,0.29000000000000004,0.31333333333333335,0.16000000000000003,0.0
300,400,1223,0.0,0.0,0.0,0.0,0.48,0.4033333333333333,0.49,0.0,0.16500000000000004,0.0
300,400,1224,0.0,0.0,0.0,0.0,0.49,0.37,0.505,0.41333333333333333,0.355,0.0
300,400,1225,0.0,0.0,0.0,0.0,0.51,0.0,0.505,0.0,0.22499999999999998,0.3566666666666667
300,400,1226,0.0,0.0,0.0,0.0,0.48,0.4666666666666667,0.19499999999999995,0.33999999999999997,0.09499999999999997,0.0
300,400,1227,0.0,0.0,0.0,0.0,0.47,0.4066666666666666,0.21999999999999997,0.0,0.24,0.0
300,400,1228,0.0,0.0,0.0,0.0,0.475,0.33333333333333337,0.485,0.4633333333333334,0.32999999999999996,0.0
300,400,1229,0.0,0.0,0.0,0.0,0.48,0.4666666666666667,0.51,0.32999999999999996,0.14500000000000002,0.0
300,500,1230,0.0,0.0,0.0,0.0,0.49,0.44666666666666666,0.48,0.3566666666666667,0.03500000000000003,0.0
300,500,1231,0.0,0.0,0.0,0.0,0.495,0.0,0.22999999999999998,0.3966666666666666,0.33499999999999996,0.0
300,500,1232,0.0,0.0,0.0,0.0,0.505,0.38,0.135,0.35,0.355,0.0
300,500,1233,0.0,0.0,0.0,0.0,0.43500000000000005,0.0,0.14,0.30666666666666664,0.19499999999999995,0.0
300,500,1234,0.0,0.0,0.0,0.0,0.5,0.33666666666666667,0.14,0.3566666666666667,0.19999999999999996,0.3566666666666667
300,500,1235,0.0,0.0,0.0,0.0,0.49,0.0,0.09999999999999998,0.3433333333333334,0.08999999999999997,0.32999999999999996
300,500,1236,0.0,0.0,0.0,0.0,0.5349999999999999,0.3866666666666667,0.475,0.31666666666666665,0.39,0.31999999999999995
300,500,1237,0.0,0.0,0.0,0.0,0.49,0.0,0.06999999999999995,0.0,0.31999999999999995,0.42333333333333334
300,500,1238,0.0,0.0,0.0,0.0,0.505,0.0,0.20999999999999996,0.37,0.405,0.44333333333333336
300,500,1239,0.0,0.0,0.0,0.0,0.485,0.32666666666666666,0.20999999999999996,0.3766666666666667,0.255,0.42333333333333334
300,500,1240,0.0,0.0,0.0,0.0,0.49,0.4733333333333334,0.11499999999999999,0.0,0.31499999999999995,0.0
300,500,1241,0.0,0.0,0.0,0.0,0.45999999999999996,0.47,0.14500000000000002,0.37,0.28,0.0
300,500,1242,0.0,0.0,0.0,0.0,0.515,0.0,0.15000000000000002,0.32999999999999996,0.36,0.0
300,500,1243,0.0,0.0,0.0,0.0,0.45999999999999996,0.0,0.06499999999999995,0.30666666666666664,0.37,0.0
300,500,1244,0.0,0.0,0.0,0.0,0.485,0.0,0.25,0.32999999999999996,0.39,0.38
300,500,1245,0.0,0.0,0.0,0.0,0.51,0.37,0.125,0.0,0.29500000000000004,0.0
300,500,1246,0.0,0.0,0.0,0.0,0.51,0.0,0.505,0.31999999999999995,0.265,0.0
300,500,1247,0.0,0.0,0.0,0.0,0.43999999999999995,0.0,0.06000000000000005,0.0,0.42000000000000004,0.0
300,500,1248,0.0,0.0,0.0,0.0,0.45999999999999996,0.30000000000000004,0.49,0.0,0.10999999999999999,0.0
300,500,1249,0.0,0.0,0.0,0.0,0.56,0.3733333333333333,0.31999999999999995,0.29333333333333333,0.275,0.29000000000000004
300,500,1250,0.0,0.0,0.0,0.0,0.515,0.32999999999999996,0.09999999999999998,0.30666666666666664,0.29500000000000004,0.0
300,500,1251,0.0,0.0,0.0,0.0,0.49,0.0,0.11499999999999999,0.35,0.33999999999999997,0.0
300,500,1252,0.0,0.0,0.0,0.0,0.42500000000000004,0.0,0.14,0.31999999999999995,0.06999999999999995,0.0
300,500,1253,0.0,0.0,0.0,0.0,0.44999999999999996,0.33333333333333337,0.09999999999999998,0.0,0.33499999999999996,0.0
300,500,1254,0.0,0.0,0.0,0.0,0.47,0.44333333333333336,0.16500000000000004,0.0,0.44499999999999995,0.31000000000000005
300,500,1255,0.0,0.0,0.0,0.0,0.51,0.36,0.06999999999999995,0.0,0.365,0.0
300,500,1256,0.0,0.0,0.0,0.0,0.51,0.0,0.14500000000000002,0.0,0.16000000000000003,0.33666666666666667
300,500,1257,0.0,0.0,0.0,0.0,0.475,0.0,0.12,0.31999999999999995,0.29500000000000004,0.0
300,500,1258,0.0,0.0,0.0,0.0,0.485,0.0,0.08499999999999996,0.0,0.15000000000000002,0.0
300,500,1259,0.0,0.0,0.0,0.0,0.5,0.0,0.18999999999999995,0.0,0.485,0.0
400,10,1260,0.2875,0.6375,0.64,0.64,0.45692883895131087,0.6325000000000001,0.4606741573033708,0.6275,0.47565543071161054,0.645
400,10,1261,0.38249999999999995,0.6375,0.62,0.63,0.47565543071161054,0.6375,0.47565543071161054,0.6375,0.4719101123595506,0.6325000000000001
400,10,1262,0.32999999999999996,0.5549999999999999,0.5549999999999999,0.53,0.4943820224719101,0.6575,0.4943820224719101,0.6575,0.49063670411985016,0.6575
400,10,1263,0.30000000000000004,0.49750000000000005,0.475,0.47750000000000004,0.49812734082397003,0.6275,0.49812734082397003,0.6275,0.50187265917603,0.6325000000000001
400,10,1264,0.30000000000000004,0.575,0.575,0.5525,0.4831460674157303,0.6475,0.4831460674157303,0.6475,0.47940074906367036,0.6425000000000001
400,10,1265,0.33499999999999996,0.64,0.6225,0.565,0.49063670411985016,0.6425000000000001,0.49063670411985016,0.6425000000000001,0.47565543071161054,0.64
400,10,1266,0.32499999999999996,0.54,0.5375,0.5425,0.50187265917603,0.645,0.4943820224719101,0.6475,0.49812734082397003,0.635
400,10,1267,0.2925,0.61,0.5925,0.5625,0.45692883895131087,0.625,0.44194756554307113,0.6225,0.449438202247191,0.62
400,10,1268,0.345,0.575,0.5575,0.5575,0.46816479400749067,0.64,0.46816479400749067,0.64,0.47940074906367036,0.6425000000000001
400,10,1269,0.30000000000000004,0.5325,0.51,0.5025,0.5093632958801498,0.6575,0.5056179775280899,0.6575,0.5056179775280899,0.6575
400,10,1270,0.3075,0.5625,0.5625,0.5575,0.5131086142322097,0.6125,0.5131086142322097,0.6125,0.49812734082397003,0.6174999999999999
400,10,1271,0.3275,0.61,0.6125,0.6,0.48689138576779023,0.635,0.47940074906367036,0.6475,0.47940074906367036,0.6475
400,10,1272,0.31499999999999995,0.5900000000000001,0.5825,0.5725,0.46816479400749067,0.6475,0.46816479400749067,0.6475,0.46441947565543074,0.6425000000000001
400,10,1273,0.3225,0.6174999999999999,0.61,0.5725,0.4719101123595506,0.625,0.4719101123595506,0.63,0.4719101123595506,0.635
400,10,1274,0.31999999999999995,0.6425000000000001,0.64,0.635,0.49812734082397003,0.645,0.4831460674157303,0.6525000000000001,0.47940074906367036,0.6475
400,10,1275,0.2875,0.61,0.5974999999999999,0.575,0.49812734082397003,0.635,0.50187265917603,0.6325000000000001,0.49812734082397003,0.635
400,10,1276,0.29500000000000004,0.5925,0.5700000000000001,0.5475,0.50187265917603,0.6525000000000001,0.50187265917603,0.655,0.4719101123595506,0.645
400,10,1277,0.31999999999999995,0.615,0.6074999999999999,0.5900000000000001,0.48689138576779023,0.6599999999999999,0.48689138576779023,0.6599999999999999,0.48689138576779023,0.6575
400,10,1278,0.3375,0.575,0.56,0.5425,0.5205992509363295,0.6325000000000001,0.5243445692883895,0.6275,0.50187265917603,0.6599999999999999
400,10,1279,0.345,0.585,0.5800000000000001,0.565,0.4943820224719101,0.6475,0.4943820224719101,0.6475,0.49812734082397003,0.645
400,10,1280,0.29000000000000004,0.61,0.6125,0.615,0.4943820224719101,0.65,0.4943820224719101,0.65,0.49063670411985016,0.65
400,10,1281,0.2975,0.6425000000000001,0.625,0.605,0.5243445692883895,0.6525000000000001,0.50187265917603,0.655,0.49812734082397003,0.6575
400,10,1282,0.3375,0.61,0.6125,0.6125,0.44569288389513106,0.6325000000000001,0.44569288389513106,0.6325000000000001,0.449438202247191,0.6325000000000001
400,10,1283,0.2975,0.5449999999999999,0.53,0.5349999999999999,0.4831460674157303,0.6475,0.48689138576779023,0.645,0.48689138576779023,0.6525000000000001
400,10,1284,0.31000000000000005,0.6225,0.6174999999999999,0.6125,0.5243445692883895,0.6225,0.5243445692883895,0.6225,0.5243445692883895,0.6125
400,10,1285,0.3175,0.615,0.62,0.6174999999999999,0.5131086142322097,0.63,0.5131086142322097,0.63,0.5243445692883895,0.6325000000000001
400,10,1286,0.29500000000000004,0.645,0.645,0.6325000000000001,0.48689138576779023,0.6325000000000001,0.48689138576779023,0.6325000000000001,0.46816479400749067,0.635
400,10,1287,0.29500000000000004,0.625,0.6125,0.6,0.46816479400749067,0.64,0.47940074906367036,0.6475,0.4943820224719101,0.655
400,10,1288,0.30500000000000005,0.5549999999999999,0.55,0.5475,0.5168539325842696,0.625,0.5131086142322097,0.62,0.5093632958801498,0.63
400,10,1289,0.37250000000000005,0.6525000000000001,0.655,0.635,0.5243445692883895,0.6125,0.5243445692883895,0.6125,0.5243445692883895,0.6125
400,20,1290,0.19499999999999995,0.47250000000000003,0.4425,0.43500000000000005,0.45692883895131087,0.635,0.45692883895131087,0.6375,0.5131086142322097,0.6425000000000001
400,20,1291,0.18500000000000005,0.4475,0.4375,0.4325,0.49063670411985016,0.63,0.49812734082397003,0.6325000000000001,0.5131086142322097,0.515
400,20,1292,0.20999999999999996,0.4225,0.4,0.36,0.47940074906367036,0.5175000000000001,0.46816479400749067,0.64,0.47940074906367036,0.6174999999999999
400,20,1293,0.18999999999999995,0.53,0.49750000000000005,0.44499999999999995,0.47940074906367036,0.65,0.47940074906367036,0.65,0.5318352059925093,0.62
400,20,1294,0.14249999999999996,0.41000000000000003,0.37749999999999995,0.345,0.5056179775280899,0.6225,0.4719101123595506,0.6475,0.47940074906367036,0.6
400,20,1295,0.18500000000000005,0.47750000000000004,0.45499999999999996,0.4225,0.5280898876404494,0.6074999999999999,0.47565543071161054,0.65,0.47940074906367036,0.5900000000000001
400,20,1296,0.21499999999999997,0.46499999999999997,0.4475,0.43999999999999995,0.48689138576779023,0.6575,0.49063670411985016,0.6575,0.49812734082397003,0.6425000000000001
400,20,1297,0.16500000000000004,0.5225,0.49750000000000005,0.44999999999999996,0.42322097378277157,0.615,0.4157303370786517,0.605,0.40074906367041196,0.6
400,20,1298,0.22750000000000004,0.47250000000000003,0.46499999999999997,0.4275,0.5056179775280899,0.5525,0.49063670411985016,0.62,0.5093632958801498,0.6225
400,20,1299,0.17000000000000004,0.47,0.4475,0.45499999999999996,0.49063670411985016,0.6425000000000001,0.48689138576779023,0.64,0.4831460674157303,0.64
400,20,1300,0.20999999999999996,0.5125,0.5,0.48,0.46816479400749067,0.5725,0.49063670411985016,0.6174999999999999,0.5093632958801498,0.6074999999999999
400,20,1301,0.18000000000000005,0.43500000000000005,0.41500000000000004,0.38249999999999995,0.45692883895131087,0.6375,0.45692883895131087,0.6375,0.46441947565543074,0.6425000000000001
400,20,1302,0.19499999999999995,0.47250000000000003,0.45999999999999996,0.44499999999999995,0.49063670411985016,0.65,0.4831460674157303,0.575,0.47565543071161054,0.5375
400,20,1303,0.1825,0.485,0.4625,0.43000000000000005,0.5093632958801498,0.6275,0.4719101123595506,0.64,0.5168539325842696,0.6125
400,20,1304,0.1925,0.4475,0.40249999999999997,0.39249999999999996,0.4719101123595506,0.65,0.47565543071161054,0.65,0.4719101123595506,0.6475
